episode,step,action,reward,player_idx,player_row,player_col,ball_row,ball_col,probability,shot,done,score_red,score_blue,p0_row,p0_col,p1_row,p1_col,p2_row,p2_col,p3_row,p3_col,p4_row,p4_col,p5_row,p5_col,p6_row,p6_col,p7_row,p7_col,p8_row,p8_col,p9_row,p9_col
83,507,"[3, 0, 1, 3, 1]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,2,5,2,7,1,8,1,7,3,5,13,6,13,7,12,8,13,11,13
83,508,"[2, 2, 3, 1, 0]",0.0,5,5,12,5,12,,not_applicable,False,0,0,4,3,4,2,6,1,9,1,7,2,5,12,6,12,7,13,9,13,10,13
83,509,"[4, 2, 2, 1, 3]",0.0,5,5,12,5,12,,shot_failed,True,0,0,3,3,4,3,5,1,10,1,7,3,5,12,6,11,7,12,9,13,10,13
84,510,"[4, 1, 0, 3, 0]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,2,6,4,6,3,8,4,9,2,5,13,6,13,7,13,8,13,9,13
85,511,"[4, 0, 3, 2, 1]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,4,5,3,6,3,8,4,8,3,5,13,6,13,7,13,8,12,10,13
86,512,"[3, 3, 2, 0, 3]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,6,4,7,2,8,2,9,2,5,13,6,13,7,12,7,13,9,13
86,513,"[5, 1, 1, 0, 1]",0.0,6,6,13,6,13,,not_applicable,False,0,0,4,4,5,4,7,1,8,3,9,3,5,13,6,13,8,12,7,13,10,13
86,514,"[0, 4, 1, 1, 2]",0.0,6,6,13,6,13,,shot_failed,True,0,0,3,4,5,5,8,1,8,2,9,2,4,13,6,13,9,12,8,13,10,12
87,515,"[4, 1, 2, 0, 0]",0.6000000238418579,5,5,13,5,13,,shot_successful,True,3,0,4,3,6,2,7,4,8,4,9,2,5,13,6,13,7,12,7,13,8,13
88,516,"[2, 0, 1, 0, 3]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,2,6,2,7,2,8,4,9,2,5,12,5,13,7,13,8,13,9,13
88,517,"[3, 1, 0, 0, 0]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,3,6,1,6,2,8,5,8,2,5,12,6,13,7,13,8,13,9,13
88,518,"[1, 3, 3, 2, 2]",0.0,5,6,12,6,12,,not_applicable,False,0,0,5,2,5,1,7,2,8,4,9,2,6,12,6,13,7,13,8,12,9,12
88,519,"[2, 3, 3, 3, 3]",0.0,5,6,11,6,11,,not_applicable,False,0,0,5,3,5,2,6,2,8,5,9,1,6,11,6,13,7,13,8,13,9,13
88,520,"[4, 2, 3, 2, 2]",0.0,5,6,11,6,11,,shot_failed,True,0,0,6,3,5,3,5,2,9,5,10,1,6,11,6,12,7,13,8,12,9,12
89,521,"[2, 1, 3, 0, 1]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,4,6,4,7,4,8,4,10,3,5,12,6,13,7,13,8,13,10,13
89,522,"[5, 3, 1, 1, 2]",0.0,9,10,12,10,12,,not_applicable,False,0,0,5,5,6,5,7,3,8,5,10,2,5,12,6,13,7,13,9,13,10,12
89,523,"[1, 3, 0, 1, 1]",0.0,9,11,12,11,12,,not_applicable,False,0,0,5,4,6,4,7,2,8,4,9,2,6,12,6,13,7,13,10,13,11,12
89,524,"[2, 3, 1, 0, 4]",0.6600000262260437,9,11,12,11,12,,shot_successful,True,3,0,5,3,5,4,7,1,8,5,9,3,6,11,6,13,8,13,9,13,11,12
90,525,"[3, 0, 2, 0, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,5,3,7,2,8,2,8,3,5,13,6,13,7,12,7,13,9,12
90,526,"[2, 0, 3, 3, 0]",0.0,5,5,12,5,12,,not_applicable,False,0,0,6,4,5,4,7,1,7,2,8,2,5,12,5,13,7,12,7,13,8,12
90,527,"[0, 1, 2, 3, 3]",0.0,5,4,12,4,12,,not_applicable,False,0,0,7,4,4,4,8,1,7,1,8,3,4,12,6,13,7,11,7,13,8,13
90,528,"[2, 0, 0, 1, 3]",0.0,5,4,11,4,11,,not_applicable,False,0,0,7,3,5,4,8,0,7,2,8,4,4,11,5,13,6,11,7,13,8,13
90,529,"[2, 1, 1, 2, 3]",0.0,5,4,10,4,10,,not_applicable,False,0,0,6,3,6,4,8,1,6,2,7,4,4,10,6,13,7,11,7,12,8,13
90,530,"[5, 0, 1, 0, 2]",0.0,8,6,12,6,12,,not_applicable,False,0,0,7,3,5,4,7,1,6,1,6,4,4,10,5,13,8,11,6,12,8,12
90,531,"[1, 2, 2, 3, 2]",0.0,8,6,13,6,13,,not_applicable,False,0,0,6,3,5,5,7,2,7,1,5,4,5,10,5,12,8,10,6,13,8,11
90,532,"[2, 3, 0, 3, 2]",0.0,8,6,13,6,13,,not_applicable,False,0,0,6,2,4,5,8,2,7,2,5,3,5,9,5,13,7,10,6,13,8,10
90,533,"[3, 2, 1, 5, 2]",0.0,9,8,9,8,9,,not_applicable,False,0,0,6,1,4,4,9,2,7,3,4,3,5,10,5,12,7,10,6,13,8,9
90,534,"[1, 3, 2, 3, 4]",0.0,9,8,9,8,9,,shot_failed,True,0,0,6,2,3,4,9,3,7,4,4,2,6,10,5,13,7,9,6,13,8,9
91,535,"[1, 1, 2, 3, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,2,6,2,7,2,7,3,9,4,5,13,6,13,7,12,8,13,9,13
91,536,"[4, 0, 0, 0, 2]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,3,6,3,8,2,7,2,8,4,5,13,6,13,6,12,7,13,9,12
92,537,"[1, 0, 1, 2, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,2,6,4,6,3,7,3,10,3,5,13,6,13,7,13,8,12,9,12
92,538,"[5, 2, 1, 0, 2]",0.0,8,7,12,7,12,,not_applicable,False,0,0,6,2,5,4,6,4,6,3,11,3,5,13,6,12,8,13,7,12,9,11
92,539,"[0, 2, 0, 3, 3]",0.0,8,7,12,7,12,,not_applicable,False,0,0,7,2,4,4,5,4,6,4,11,2,4,13,6,11,7,13,7,12,9,12
92,540,"[0, 2, 1, 4, 0]",0.0,8,7,12,7,12,,shot_failed,True,0,0,6,2,4,5,4,4,6,5,12,2,3,13,6,10,8,13,7,12,8,12
93,541,"[1, 1, 3, 2, 1]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,3,6,4,7,4,8,4,9,2,5,13,6,13,7,13,8,12,10,13
93,542,"[2, 0, 2, 1, 2]",0.0,5,5,12,5,12,,not_applicable,False,0,0,3,3,6,5,7,5,7,4,9,3,5,12,5,13,7,12,9,12,10,12
93,543,"[2, 2, 0, 3, 2]",0.0,5,5,11,5,11,,not_applicable,False,0,0,4,3,6,6,6,5,7,5,10,3,5,11,5,12,6,12,9,13,10,11
93,544,"[3, 2, 3, 2, 0]",0.0,5,5,11,5,11,,not_applicable,False,0,0,5,3,6,7,6,4,6,5,11,3,5,11,5,12,6,13,9,12,9,11
93,545,"[0, 1, 0, 2, 0]",0.0,5,4,11,4,11,,not_applicable,False,0,0,6,3,6,8,7,4,6,4,11,4,4,11,6,12,5,13,9,12,8,11
93,546,"[0, 3, 0, 0, 3]",0.0,5,3,11,3,11,,not_applicable,False,0,0,7,3,7,8,8,4,5,4,12,4,3,11,6,13,4,13,8,12,8,11
93,547,"[3, 1, 0, 1, 0]",0.0,5,3,12,3,12,,not_applicable,False,0,0,7,2,6,8,8,5,5,5,12,3,3,12,7,13,3,13,9,12,7,11
93,548,"[4, 2, 0, 1, 0]",0.0,5,3,12,3,12,,shot_failed,True,0,0,6,2,6,9,8,4,5,6,11,3,3,12,7,12,2,13,10,12,6,11
94,549,"[4, 2, 0, 1, 2]",0.6000000238418579,5,5,13,5,13,,shot_successful,True,3,0,5,4,6,4,7,2,8,4,9,2,5,13,6,12,6,13,8,13,9,12
95,550,"[5, 2, 0, 2, 0]",0.0,6,6,12,6,12,,not_applicable,False,0,0,5,4,5,3,7,2,7,3,8,3,5,13,6,12,6,13,8,12,8,13
95,551,"[3, 2, 2, 1, 2]",0.0,6,6,11,6,11,,not_applicable,False,0,0,5,5,6,3,8,2,7,4,9,3,5,13,6,11,6,12,9,12,8,12
95,552,"[0, 3, 3, 1, 3]",0.0,6,6,11,6,11,,not_applicable,False,0,0,5,4,7,3,8,1,6,4,8,3,4,13,6,11,6,13,10,12,8,13
95,553,"[1, 3, 3, 1, 3]",0.0,6,6,12,6,12,,not_applicable,False,0,0,5,3,6,3,8,0,6,5,7,3,5,13,6,12,6,13,11,12,8,13
95,554,"[2, 1, 0, 1, 1]",0.0,6,7,12,7,12,,not_applicable,False,0,0,5,4,6,2,9,0,5,5,7,2,5,12,7,12,5,13,12,12,9,13
95,555,"[1, 2, 2, 1, 1]",0.0,6,7,11,7,11,,not_applicable,False,0,0,6,4,6,1,8,0,5,4,7,1,6,12,7,11,5,12,13,12,10,13
95,556,"[0, 0, 2, 2, 2]",0.0,6,6,11,6,11,,not_applicable,False,0,0,7,4,5,1,8,1,5,5,7,2,6,12,6,11,5,11,13,11,10,12
95,557,"[1, 5, 0, 1, 3]",0.0,7,4,11,4,11,,not_applicable,False,0,0,7,5,5,0,7,1,5,4,6,2,7,12,6,11,4,11,14,11,10,13
95,558,"[0, 0, 0, 2, 0]",0.0,7,3,11,3,11,,not_applicable,False,0,0,8,5,5,1,7,2,5,5,6,3,6,12,5,11,3,11,14,10,9,13
95,559,"[2, 1, 1, 1, 3]",0.0,7,4,11,4,11,,not_applicable,False,0,0,9,5,5,2,7,1,4,5,6,2,6,11,5,11,4,11,14,10,9,13
95,560,"[3, 2, 5, 0, 1]",0.0,8,13,10,13,10,,not_applicable,False,0,0,9,4,4,2,7,2,5,5,5,2,6,12,5,10,4,11,13,10,10,13
95,561,"[3, 1, 3, 5, 0]",0.0,7,4,12,4,12,,not_applicable,False,0,0,9,3,4,1,8,2,4,5,4,2,6,13,6,10,4,12,13,10,9,13
95,562,"[2, 0, 0, 1, 3]",0.0,7,3,12,3,12,,not_applicable,False,0,0,9,4,5,1,8,3,4,4,4,1,6,12,5,10,3,12,14,10,9,13
95,563,"[1, 2, 2, 3, 3]",0.0,7,3,11,3,11,,not_applicable,False,0,0,10,4,5,0,9,3,4,3,5,1,7,12,5,9,3,11,14,11,9,13
95,564,"[2, 1, 1, 1, 0]",0.0,7,4,11,4,11,,not_applicable,False,0,0,10,5,6,0,8,3,3,3,6,1,7,11,6,9,4,11,14,11,8,13
95,565,"[2, 3, 1, 3, 2]",0.0,7,5,11,5,11,,not_applicable,False,0,0,10,4,5,0,9,3,4,3,6,2,7,10,6,10,5,11,14,12,8,12
95,566,"[3, 0, 1, 2, 3]",0.0,7,6,11,6,11,,not_applicable,False,0,0,9,4,4,0,9,2,5,3,7,2,7,11,5,10,6,11,14,11,8,13
95,567,"[1, 0, 3, 2, 1]",0.0,7,6,12,6,12,,not_applicable,False,0,0,10,4,3,0,10,2,4,3,7,1,8,11,4,10,6,12,14,10,9,13
95,568,"[2, 3, 1, 3, 3]",0.0,7,7,12,7,12,,not_applicable,False,0,0,10,5,2,0,10,1,5,3,6,1,8,10,4,11,7,12,14,11,9,13
95,569,"[1, 3, 0, 3, 0]",0.0,7,6,12,6,12,,not_applicable,False,0,0,10,6,1,0,9,1,6,3,6,2,9,10,4,12,6,12,14,12,8,13
95,570,"[3, 0, 0, 3, 3]",0.0,7,5,12,5,12,,not_applicable,False,0,0,11,6,2,0,8,1,5,3,5,2,9,11,3,12,5,12,14,13,8,13
95,571,"[2, 2, 5, 0, 3]",0.0,5,9,10,9,10,,not_applicable,False,0,0,12,6,1,0,8,0,5,4,5,1,9,10,3,11,5,12,13,13,8,13
95,572,"[2, 2, 0, 0, 2]",0.0,5,9,9,9,9,,not_applicable,False,0,0,13,6,2,0,9,0,6,4,6,1,9,9,3,10,4,12,12,13,8,12
95,573,"[0, 3, 2, 1, 1]",0.0,5,8,9,8,9,,not_applicable,False,0,0,13,7,3,0,10,0,6,5,6,0,8,9,3,11,4,11,13,13,9,12
95,574,"[5, 0, 1, 3, 3]",0.0,9,9,13,9,13,,not_applicable,False,0,0,14,7,2,0,9,0,7,5,5,0,8,9,2,11,5,11,13,13,9,13
95,575,"[0, 0, 3, 1, 1]",0.0,9,10,13,10,13,,not_applicable,False,0,0,13,7,1,0,8,0,7,4,4,0,7,9,1,11,5,12,14,13,10,13
95,576,"[1, 1, 1, 2, 2]",0.0,9,10,12,10,12,,not_applicable,False,0,0,13,8,2,0,8,1,6,4,3,0,8,9,2,11,6,12,14,12,10,12
95,577,"[0, 0, 2, 3, 5]",0.0,8,14,13,14,13,,not_applicable,False,0,0,13,9,1,0,8,0,7,4,2,0,7,9,1,11,6,11,14,13,10,12
95,578,"[1, 0, 0, 1, 1]",0.0,8,14,13,14,13,,not_applicable,False,0,0,13,10,1,1,9,0,7,5,2,1,8,9,0,11,5,11,14,13,11,12
95,579,"[3, 3, 3, 3, 0]",0.0,8,14,13,14,13,,not_applicable,False,0,0,14,10,1,0,8,0,8,5,3,1,8,10,0,12,5,12,14,13,10,12
95,580,"[2, 0, 1, 1, 0]",0.0,8,14,13,14,13,,not_applicable,False,0,0,14,11,0,0,8,1,8,6,3,0,8,9,0,12,6,12,14,13,9,12
95,581,"[2, 2, 0, 0, 2]",0.0,8,13,13,13,13,,not_applicable,False,0,0,14,10,1,0,8,2,9,6,4,0,8,8,0,11,5,12,13,13,9,11
95,582,"[1, 2, 2, 1, 3]",0.0,8,14,13,14,13,,not_applicable,False,0,0,14,9,2,0,9,2,9,5,3,0,9,8,0,10,5,11,14,13,9,12
95,583,"[1, 0, 0, 3, 2]",0.0,8,14,13,14,13,,not_applicable,False,0,0,13,9,2,1,10,2,9,6,2,0,10,8,0,10,4,11,14,13,9,11
95,584,"[3, 3, 1, 0, 1]",0.0,8,13,13,13,13,,not_applicable,False,0,0,12,9,1,1,9,2,9,7,1,0,10,9,0,11,5,11,13,13,10,11
95,585,"[3, 2, 1, 3, 0]",0.0,8,13,13,13,13,,not_applicable,False,0,0,12,10,0,1,9,1,10,7,0,0,10,10,0,10,6,11,13,13,9,11
95,586,"[0, 3, 1, 4, 2]",0.0,8,13,13,13,13,,shot_failed,True,0,0,11,10,0,2,10,1,10,8,1,0,9,10,0,11,7,11,13,13,9,11
96,587,"[2, 1, 0, 0, 3]",0.0,5,5,12,5,12,,not_applicable,False,0,0,4,3,5,3,7,2,8,2,8,3,5,12,6,13,7,13,8,13,9,13
96,588,"[4, 2, 0, 3, 3]",0.6899999976158142,5,5,12,5,12,,shot_successful,True,3,0,3,3,5,2,7,1,8,1,8,4,5,12,6,12,6,13,8,13,9,13
97,589,"[4, 3, 3, 1, 2]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,4,6,4,7,4,7,3,9,2,5,13,6,13,7,13,8,13,9,12
98,590,"[4, 2, 0, 3, 0]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,2,6,2,7,2,8,4,9,4,5,13,6,12,6,13,8,13,9,13
99,591,"[1, 2, 0, 2, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,3,6,4,7,2,7,3,8,3,5,13,6,12,6,13,8,12,9,12
99,592,"[3, 0, 0, 2, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,4,6,3,8,2,7,2,8,4,5,13,5,12,6,13,8,11,8,12
99,593,"[5, 1, 0, 3, 0]",0.0,7,6,13,6,13,,not_applicable,False,0,0,3,4,6,4,9,2,7,3,9,4,5,13,6,12,6,13,8,11,7,12
99,594,"[3, 3, 4, 1, 2]",0.0,7,6,13,6,13,,shot_failed,True,0,0,3,5,6,3,8,2,7,2,9,5,5,13,6,12,6,13,9,11,7,11
100,595,"[4, 1, 1, 0, 1]",0.0,5,5,13,5,13,,shot_failed,True,0,0,4,3,6,2,7,2,8,2,10,3,5,13,6,13,7,13,8,13,10,13
101,596,"[5, 3, 3, 2, 2]",0.0,9,9,12,9,12,,not_applicable,False,0,0,5,2,5,3,7,2,8,2,10,3,5,13,6,13,7,13,8,12,9,12
101,597,"[0, 1, 1, 0, 5]",0.0,6,6,13,6,13,,not_applicable,False,0,0,6,2,4,3,7,3,7,2,9,3,4,13,6,13,8,13,7,12,9,12
101,598,"[3, 3, 0, 0, 1]",0.0,6,6,13,6,13,,not_applicable,False,0,0,6,1,3,3,6,3,7,3,9,4,4,13,6,13,7,13,6,12,10,12
101,599,"[2, 4, 3, 1, 0]",0.6299999952316284,6,6,13,6,13,,shot_successful,True,3,0,7,1,3,4,6,4,7,2,10,4,4,12,6,13,7,13,7,12,9,12
102,600,"[0, 2, 0, 2, 3]",0.0,5,4,13,4,13,,not_applicable,False,0,0,5,2,6,4,6,3,8,4,10,3,4,13,6,12,6,13,8,12,9,13
102,601,"[2, 3, 3, 3, 2]",0.0,5,4,12,4,12,,not_applicable,False,0,0,5,3,7,4,6,4,8,3,11,3,4,12,6,12,6,13,8,13,9,12
102,602,"[4, 1, 3, 0, 0]",0.0,5,4,12,4,12,,shot_failed,True,0,0,5,2,8,4,6,3,7,3,12,3,4,12,7,12,6,13,7,13,8,12
103,603,"[4, 3, 3, 1, 3]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,2,5,3,7,4,8,2,10,3,5,13,6,13,7,13,8,13,9,13
104,604,"[2, 1, 0, 3, 2]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,2,6,2,7,2,8,4,9,4,5,12,6,13,7,13,8,13,9,12
104,605,"[4, 0, 2, 3, 3]",0.0,5,5,12,5,12,,shot_failed,True,0,0,4,2,6,3,6,2,8,5,8,4,5,12,5,13,7,12,8,13,9,13
105,606,"[5, 1, 3, 2, 3]",0.0,6,6,13,6,13,,not_applicable,False,0,0,5,2,6,2,6,3,8,4,9,2,5,13,6,13,7,13,8,12,9,13
105,607,"[3, 2, 3, 2, 3]",0.0,6,6,12,6,12,,not_applicable,False,0,0,5,3,5,2,7,3,8,3,9,1,5,13,6,12,7,13,8,11,9,13
105,608,"[3, 1, 2, 3, 0]",0.0,6,7,12,7,12,,not_applicable,False,0,0,6,3,4,2,7,2,7,3,9,0,5,13,7,12,7,13,8,12,8,13
105,609,"[1, 5, 0, 3, 0]",0.0,5,6,13,6,13,,not_applicable,False,0,0,5,3,5,2,7,1,8,3,8,0,6,13,7,12,7,13,8,12,8,13
105,610,"[0, 2, 2, 2, 3]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,4,2,8,1,7,3,9,0,5,13,7,11,7,12,8,11,8,13
105,611,"[5, 3, 2, 2, 0]",0.0,8,8,10,8,10,,not_applicable,False,0,0,5,3,3,2,8,0,8,3,10,0,5,13,7,11,7,12,8,10,7,13
105,612,"[2, 3, 2, 0, 3]",0.0,8,7,10,7,10,,not_applicable,False,0,0,4,3,3,3,8,1,9,3,9,0,5,12,7,11,7,12,7,10,7,13
105,613,"[2, 1, 3, 4, 1]",0.0,8,7,10,7,10,,shot_failed,True,0,0,4,2,3,4,9,1,9,4,10,0,5,11,8,11,7,12,7,10,8,13
106,614,"[2, 3, 2, 2, 2]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,4,5,3,7,2,7,3,9,2,5,12,6,13,7,12,8,12,9,12
106,615,"[5, 0, 1, 3, 1]",0.0,7,7,12,7,12,,not_applicable,False,0,0,6,4,6,3,8,2,8,3,10,2,5,12,5,13,7,12,8,13,10,12
106,616,"[3, 2, 1, 1, 2]",0.0,7,8,12,8,12,,not_applicable,False,0,0,5,4,6,2,8,1,8,4,11,2,5,12,5,13,8,12,9,13,10,11
106,617,"[3, 3, 5, 1, 2]",0.0,5,5,12,5,12,,not_applicable,False,0,0,6,4,6,3,8,2,9,4,12,2,5,12,5,13,8,12,10,13,10,10
106,618,"[2, 1, 0, 0, 1]",0.0,5,5,11,5,11,,not_applicable,False,0,0,5,4,6,2,8,3,10,4,12,1,5,11,6,13,7,12,9,13,11,10
106,619,"[4, 1, 0, 1, 1]",0.0,5,5,11,5,11,,shot_failed,True,0,0,5,3,7,2,8,4,9,4,13,1,5,11,7,13,6,12,10,13,12,10
107,620,"[1, 3, 0, 0, 3]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,2,5,3,7,2,7,3,8,3,5,13,6,13,7,13,8,13,9,13
107,621,"[0, 3, 2, 3, 0]",0.0,5,4,13,4,13,,not_applicable,False,0,0,6,2,5,2,7,1,7,2,8,4,4,13,6,13,7,12,8,13,9,13
107,622,"[0, 0, 2, 0, 0]",0.0,5,3,13,3,13,,not_applicable,False,0,0,6,3,5,1,6,1,7,1,9,4,3,13,5,13,7,11,7,13,8,13
107,623,"[5, 3, 2, 2, 0]",0.0,6,5,13,5,13,,not_applicable,False,0,0,5,3,5,2,6,0,6,1,9,5,3,13,5,13,7,10,7,12,7,13
107,624,"[2, 0, 0, 2, 1]",0.0,6,4,13,4,13,,not_applicable,False,0,0,4,3,4,2,5,0,7,1,9,6,3,12,4,13,6,10,7,11,8,13
107,625,"[0, 3, 2, 0, 0]",0.0,6,4,13,4,13,,not_applicable,False,0,0,5,3,4,1,5,1,6,1,9,5,2,12,4,13,6,9,6,11,7,13
107,626,"[1, 4, 0, 0, 1]",0.0,6,4,13,4,13,,shot_failed,True,0,0,5,2,3,1,5,0,6,2,8,5,3,12,4,13,5,9,5,11,8,13
108,627,"[2, 3, 2, 0, 0]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,2,6,4,7,4,8,2,10,3,5,12,6,13,7,12,7,13,8,13
108,628,"[5, 2, 2, 1, 3]",0.0,6,6,12,6,12,,not_applicable,False,0,0,5,1,6,5,8,4,7,2,10,2,5,12,6,12,7,11,7,13,8,13
108,629,"[0, 1, 2, 0, 0]",0.0,6,7,12,7,12,,not_applicable,False,0,0,5,0,7,5,7,4,6,2,10,3,4,12,7,12,7,10,6,13,7,13
108,630,"[3, 1, 0, 2, 2]",0.0,6,8,12,8,12,,not_applicable,False,0,0,6,0,8,5,7,5,6,3,9,3,4,13,8,12,6,10,6,12,7,12
108,631,"[3, 5, 3, 2, 1]",0.0,5,4,13,4,13,,not_applicable,False,0,0,5,0,9,5,7,6,6,4,8,3,4,13,8,12,6,11,6,12,7,12
108,632,"[4, 3, 2, 0, 0]",0.6000000238418579,5,4,13,4,13,,shot_successful,True,3,0,5,1,10,5,6,6,6,5,8,4,4,13,8,13,6,10,5,12,6,12
109,633,"[3, 1, 1, 0, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,6,2,6,3,8,2,10,3,5,13,6,13,7,13,8,13,9,12
109,634,"[3, 2, 0, 3, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,4,5,2,7,3,8,1,10,4,5,13,6,12,6,13,8,13,8,12
109,635,"[0, 0, 0, 2, 3]",0.0,5,4,13,4,13,,not_applicable,False,0,0,3,4,4,2,8,3,8,0,11,4,4,13,5,12,5,13,8,13,8,12
109,636,"[0, 0, 0, 2, 0]",0.0,5,3,13,3,13,,not_applicable,False,0,0,4,4,5,2,8,2,8,1,11,3,3,13,4,12,4,13,8,13,7,12
109,637,"[4, 3, 2, 0, 1]",0.0,5,3,13,3,13,,shot_failed,True,0,0,5,4,5,1,7,2,8,0,11,2,3,13,4,12,4,13,7,13,8,12
110,638,"[0, 1, 1, 0, 2]",0.0,5,4,13,4,13,,not_applicable,False,0,0,5,2,6,2,6,3,8,4,8,3,4,13,6,13,7,13,8,13,9,12
110,639,"[2, 2, 3, 0, 2]",0.0,5,4,12,4,12,,not_applicable,False,0,0,4,2,6,1,6,4,7,4,9,3,4,12,6,12,7,13,8,13,9,11
110,640,"[2, 3, 0, 3, 3]",0.0,5,4,11,4,11,,not_applicable,False,0,0,4,1,7,1,6,5,7,5,9,2,4,11,6,13,7,13,8,13,9,12
110,641,"[3, 0, 1, 0, 1]",0.0,5,4,12,4,12,,not_applicable,False,0,0,4,2,6,1,5,5,8,5,9,3,4,12,5,13,7,13,8,13,10,12
110,642,"[3, 1, 2, 2, 1]",0.0,5,4,13,4,13,,not_applicable,False,0,0,3,2,6,2,6,5,8,4,9,2,4,13,6,13,7,12,8,12,11,12
110,643,"[1, 0, 3, 2, 1]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,2,6,3,5,5,9,4,8,2,5,13,6,13,7,13,8,11,12,12
110,644,"[5, 3, 1, 1, 3]",0.0,7,8,13,8,13,,not_applicable,False,0,0,5,2,7,3,4,5,9,3,9,2,5,13,6,13,8,13,9,11,12,13
110,645,"[3, 2, 1, 2, 0]",0.0,7,9,13,9,13,,not_applicable,False,0,0,6,2,8,3,5,5,9,4,10,2,5,13,6,12,9,13,9,10,11,13
110,646,"[2, 1, 4, 3, 0]",0.0,7,9,13,9,13,,shot_failed,True,0,0,7,2,8,4,5,4,10,4,11,2,5,12,7,12,9,13,9,11,10,13
111,647,"[4, 2, 2, 0, 1]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,2,5,3,7,2,8,2,10,3,5,13,6,12,7,12,7,13,10,13
112,648,"[4, 2, 0, 2, 2]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,4,6,4,6,3,8,4,9,2,5,13,6,12,6,13,8,12,9,12
113,649,"[5, 1, 0, 1, 2]",0.0,9,9,12,9,12,,not_applicable,False,0,0,4,3,6,4,6,3,7,3,9,4,5,13,6,13,7,13,8,13,9,12
113,650,"[2, 2, 3, 0, 4]",0.0,9,9,12,9,12,,shot_failed,True,0,0,4,2,5,4,6,4,6,3,8,4,5,12,6,12,7,13,8,13,9,12
114,651,"[2, 2, 3, 0, 2]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,2,6,2,7,4,8,2,9,2,5,12,6,12,7,13,8,13,9,12
114,652,"[4, 0, 3, 2, 0]",0.0,5,5,12,5,12,,shot_failed,True,0,0,4,2,5,2,8,4,8,3,10,2,5,12,6,12,7,13,8,12,9,12
115,653,"[4, 1, 0, 2, 1]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,2,6,2,6,3,8,2,8,3,5,13,6,13,7,13,8,12,10,13
116,654,"[1, 3, 3, 2, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,6,4,7,2,8,4,10,3,5,13,6,13,7,13,8,12,9,12
116,655,"[2, 2, 3, 0, 1]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,5,6,5,7,1,7,4,10,2,5,12,6,12,7,13,7,12,10,12
116,656,"[4, 0, 1, 2, 3]",0.6899999976158142,5,5,12,5,12,,shot_successful,True,3,0,5,6,5,5,8,1,6,4,9,2,5,12,6,12,8,13,7,11,10,13
117,657,"[0, 2, 0, 0, 0]",0.0,5,4,13,4,13,,not_applicable,False,0,0,5,2,5,3,7,2,8,4,9,4,4,13,6,12,6,13,7,13,8,13
117,658,"[3, 3, 3, 3, 0]",0.0,5,4,13,4,13,,not_applicable,False,0,0,6,2,6,3,8,2,8,5,8,4,4,13,6,12,6,13,7,13,8,13
117,659,"[3, 1, 0, 3, 2]",0.0,5,4,13,4,13,,not_applicable,False,0,0,6,1,7,3,8,3,8,6,8,5,4,13,7,12,5,13,7,13,8,12
117,660,"[1, 0, 3, 1, 0]",0.0,5,4,13,4,13,,not_applicable,False,0,0,5,1,6,3,7,3,7,6,7,5,4,13,6,12,5,13,8,13,7,12
117,661,"[3, 1, 0, 2, 0]",0.0,5,4,13,4,13,,not_applicable,False,0,0,4,1,5,3,7,2,8,6,7,6,4,13,6,12,5,13,8,12,7,12
117,662,"[0, 2, 1, 3, 2]",0.0,5,3,13,3,13,,not_applicable,False,0,0,4,2,5,4,7,3,9,6,6,6,3,13,6,11,6,13,8,13,7,11
