episode,step,action,reward,player_idx,player_row,player_col,ball_row,ball_col,probability,shot,done,score_red,score_blue,p0_row,p0_col,p1_row,p1_col,p2_row,p2_col,p3_row,p3_col,p4_row,p4_col,p5_row,p5_col,p6_row,p6_col,p7_row,p7_col,p8_row,p8_col,p9_row,p9_col
61,435,"[2, 3, 0, 1, 5]",0.0,6,5,13,5,13,,not_applicable,False,0,0,11,1,1,0,8,6,1,2,12,4,0,10,5,13,7,11,7,6,12,11
61,436,"[2, 4, 1, 1, 0]",0.0,6,5,13,5,13,,shot_failed,True,0,0,10,1,1,1,8,7,2,2,13,4,0,9,5,13,8,11,7,6,11,11
62,437,"[0, 0, 3, 2, 0]",0.0,5,4,13,4,13,,not_applicable,False,0,0,5,2,5,3,7,4,7,3,9,4,4,13,5,13,7,13,8,12,8,13
62,438,"[4, 2, 0, 0, 0]",0.0,5,4,13,4,13,,shot_failed,True,0,0,5,1,6,3,6,4,7,2,9,5,4,13,5,12,6,13,7,12,7,13
63,439,"[4, 3, 1, 1, 3]",0.6000000238418579,5,5,13,5,13,,shot_successful,True,3,0,5,2,6,2,6,3,8,2,9,4,5,13,6,13,7,13,8,13,9,13
64,440,"[2, 1, 2, 0, 0]",0.0,5,5,12,5,12,,not_applicable,False,0,0,4,3,6,2,7,4,8,2,10,3,5,12,6,13,7,12,7,13,8,13
64,441,"[4, 2, 2, 3, 3]",0.0,5,5,12,5,12,,shot_failed,True,0,0,3,3,5,2,6,4,8,1,10,4,5,12,6,12,7,11,7,13,8,13
65,442,"[0, 2, 3, 2, 3]",0.0,5,4,13,4,13,,not_applicable,False,0,0,5,4,5,3,6,3,8,2,9,4,4,13,6,12,7,13,8,12,9,13
65,443,"[1, 2, 1, 1, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,5,5,4,5,3,8,1,8,4,5,13,6,11,8,13,9,12,9,13
65,444,"[2, 3, 1, 2, 0]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,6,4,4,4,3,7,1,8,5,5,12,6,12,8,13,9,11,9,13
65,445,"[3, 2, 1, 3, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,5,5,4,3,3,6,1,7,5,5,13,6,11,8,13,9,12,9,13
65,446,"[5, 2, 3, 2, 0]",0.0,9,9,13,9,13,,not_applicable,False,0,0,5,6,5,5,4,3,6,2,7,6,5,13,6,10,8,13,9,11,9,13
65,447,"[3, 0, 0, 3, 1]",0.0,9,10,13,10,13,,not_applicable,False,0,0,5,7,5,4,5,3,5,2,6,6,5,13,5,10,7,13,9,12,10,13
65,448,"[2, 3, 0, 1, 4]",0.0,9,10,13,10,13,,shot_failed,True,0,0,5,6,6,4,6,3,4,2,6,5,5,12,5,11,6,13,10,12,10,13
66,449,"[4, 1, 1, 0, 1]",0.6000000238418579,5,5,13,5,13,,shot_successful,True,3,0,5,2,6,2,7,4,8,2,8,3,5,13,6,13,7,13,8,13,10,13
67,450,"[4, 1, 1, 1, 2]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,4,6,4,7,2,7,3,9,2,5,13,6,13,7,13,8,13,9,12
68,451,"[1, 0, 3, 1, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,3,5,3,6,3,7,3,9,2,5,13,6,13,7,13,8,13,9,12
68,452,"[0, 1, 1, 3, 2]",0.0,5,4,13,4,13,,not_applicable,False,0,0,3,3,5,2,6,4,7,2,8,2,4,13,6,13,7,13,8,13,9,11
68,453,"[3, 3, 3, 1, 0]",0.0,5,4,13,4,13,,not_applicable,False,0,0,2,3,4,2,6,3,7,1,7,2,4,13,6,13,7,13,9,13,8,11
68,454,"[5, 3, 2, 0, 0]",0.0,9,7,11,7,11,,not_applicable,False,0,0,2,2,5,2,6,4,6,1,7,3,4,13,6,13,7,12,8,13,7,11
68,455,"[1, 1, 0, 2, 5]",0.0,8,8,12,8,12,,not_applicable,False,0,0,3,2,6,2,6,3,6,0,8,3,5,13,7,13,6,12,8,12,7,11
68,456,"[2, 0, 1, 0, 0]",0.0,8,8,12,8,12,,not_applicable,False,0,0,3,3,6,1,6,4,5,0,9,3,5,12,6,13,7,12,8,12,6,11
68,457,"[0, 3, 2, 0, 2]",0.0,8,7,12,7,12,,not_applicable,False,0,0,4,3,5,1,6,3,4,0,9,4,4,12,6,13,7,11,7,12,6,10
68,458,"[1, 0, 2, 0, 1]",0.0,8,6,12,6,12,,not_applicable,False,0,0,4,2,5,2,6,4,4,1,9,3,5,12,5,13,7,10,6,12,6,10
68,459,"[3, 3, 3, 1, 3]",0.0,8,7,12,7,12,,not_applicable,False,0,0,3,2,4,2,7,4,4,0,9,4,5,12,5,13,7,11,7,12,6,11
68,460,"[2, 0, 3, 3, 1]",0.0,8,7,13,7,13,,not_applicable,False,0,0,3,1,4,1,8,4,3,0,10,4,5,11,4,13,7,11,7,13,6,11
68,461,"[3, 2, 2, 3, 2]",0.0,8,7,13,7,13,,not_applicable,False,0,0,3,2,4,0,7,4,3,1,11,4,5,12,4,12,7,10,7,13,6,10
68,462,"[1, 0, 0, 2, 0]",0.0,8,7,12,7,12,,not_applicable,False,0,0,2,2,5,0,6,4,3,2,12,4,6,12,3,12,7,10,7,12,5,10
68,463,"[0, 2, 0, 1, 0]",0.0,8,8,12,8,12,,not_applicable,False,0,0,2,3,4,0,6,5,3,1,12,3,5,12,3,11,6,10,8,12,4,10
68,464,"[0, 2, 0, 0, 0]",0.0,8,7,12,7,12,,not_applicable,False,0,0,2,2,5,0,7,5,3,2,12,2,4,12,3,10,5,10,7,12,4,10
68,465,"[1, 2, 0, 1, 0]",0.0,8,8,12,8,12,,not_applicable,False,0,0,2,1,5,1,6,5,4,2,13,2,5,12,3,9,5,10,8,12,3,10
68,466,"[2, 2, 3, 1, 0]",0.0,8,9,12,9,12,,not_applicable,False,0,0,2,2,4,1,5,5,3,2,13,1,5,11,3,8,5,10,9,12,2,10
68,467,"[3, 3, 0, 4, 1]",0.0,8,9,12,9,12,,shot_failed,True,0,0,2,3,4,2,5,6,3,3,12,1,5,12,3,9,4,10,9,12,3,10
69,468,"[4, 3, 0, 2, 0]",0.0,5,5,13,5,13,,shot_failed,True,0,0,4,3,6,2,6,3,8,4,9,2,5,13,6,13,7,13,8,12,8,13
70,469,"[1, 1, 0, 3, 3]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,3,5,3,7,4,8,4,9,4,5,13,6,13,7,13,8,13,9,13
70,470,"[2, 2, 2, 2, 3]",0.0,5,5,12,5,12,,not_applicable,False,0,0,4,2,4,3,7,3,8,3,8,4,5,12,6,12,7,12,8,12,9,13
70,471,"[4, 3, 3, 3, 0]",0.6899999976158142,5,5,12,5,12,,shot_successful,True,3,0,3,2,4,2,7,2,7,3,8,3,5,12,6,13,7,13,8,13,9,13
71,472,"[4, 0, 0, 2, 0]",0.6000000238418579,5,5,13,5,13,,shot_successful,True,3,0,5,4,6,4,7,4,7,3,10,3,5,13,6,13,7,13,8,12,8,13
72,473,"[1, 0, 1, 3, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,5,3,7,2,7,3,9,2,5,13,6,13,7,13,8,13,9,13
72,474,"[2, 0, 3, 1, 0]",0.0,5,5,12,5,12,,not_applicable,False,0,0,4,4,5,4,8,2,8,3,9,1,5,12,5,13,7,13,8,13,9,13
72,475,"[0, 0, 1, 1, 0]",0.0,5,4,12,4,12,,not_applicable,False,0,0,3,4,5,5,8,1,7,3,9,0,4,12,4,13,7,13,8,13,9,13
72,476,"[2, 0, 1, 3, 0]",0.0,5,4,11,4,11,,not_applicable,False,0,0,3,3,4,5,8,2,7,4,8,0,4,11,3,13,7,13,8,13,9,13
72,477,"[4, 0, 1, 3, 2]",0.0,5,4,11,4,11,,shot_failed,True,0,0,3,4,3,5,8,3,7,5,8,1,4,11,2,13,7,13,8,13,9,12
73,478,"[4, 2, 0, 2, 2]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,4,6,4,7,4,7,3,9,4,5,13,6,12,6,13,8,12,9,12
74,479,"[2, 2, 0, 1, 0]",0.0,5,5,12,5,12,,not_applicable,False,0,0,4,3,6,2,7,2,8,2,10,3,5,12,6,12,6,13,8,13,9,13
74,480,"[4, 1, 1, 2, 2]",0.0,5,5,12,5,12,,shot_failed,True,0,0,5,3,6,3,6,2,8,3,10,4,5,12,7,12,7,13,8,12,9,12
75,481,"[4, 0, 3, 2, 2]",0.0,5,5,13,5,13,,shot_failed,True,0,0,4,3,5,3,7,2,8,4,10,3,5,13,6,13,7,13,8,12,9,12
76,482,"[4, 0, 0, 2, 0]",0.6000000238418579,5,5,13,5,13,,shot_successful,True,3,0,4,3,6,2,7,2,7,3,9,4,5,13,6,13,7,13,8,12,8,13
77,483,"[5, 1, 3, 1, 3]",0.0,6,6,13,6,13,,not_applicable,False,0,0,5,4,5,3,7,4,7,3,9,4,5,13,6,13,7,13,8,13,9,13
77,484,"[3, 3, 1, 1, 3]",0.0,6,6,13,6,13,,not_applicable,False,0,0,5,5,5,4,8,4,7,4,10,4,5,13,6,13,7,13,8,13,9,13
77,485,"[0, 1, 1, 1, 0]",0.0,6,6,13,6,13,,not_applicable,False,0,0,4,5,4,4,8,3,7,3,11,4,4,13,6,13,7,13,8,13,9,13
77,486,"[1, 2, 2, 0, 0]",0.0,6,6,12,6,12,,not_applicable,False,0,0,5,5,4,3,8,4,8,3,11,3,5,13,6,12,7,12,7,13,8,13
77,487,"[1, 2, 0, 0, 0]",0.0,6,6,11,6,11,,not_applicable,False,0,0,4,5,4,4,7,4,8,4,12,3,6,13,6,11,6,12,7,13,8,13
77,488,"[1, 4, 2, 2, 3]",0.8100000023841858,6,6,11,6,11,,shot_successful,True,3,0,5,5,4,3,7,3,8,3,11,3,6,13,6,11,6,12,7,12,8,13
78,489,"[2, 2, 3, 3, 3]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,4,6,2,7,2,8,2,8,3,5,12,6,12,7,13,8,13,9,13
78,490,"[0, 2, 0, 2, 3]",0.0,5,4,12,4,12,,not_applicable,False,0,0,5,3,6,1,6,2,8,1,8,4,4,12,6,11,6,13,8,12,9,13
78,491,"[5, 2, 1, 2, 2]",0.0,6,6,10,6,10,,not_applicable,False,0,0,6,3,6,0,6,1,7,1,8,3,4,12,6,10,7,13,8,11,9,12
78,492,"[1, 0, 1, 2, 0]",0.0,6,5,10,5,10,,not_applicable,False,0,0,7,3,5,0,5,1,8,1,8,2,5,12,5,10,8,13,8,10,8,12
78,493,"[1, 1, 0, 0, 3]",0.0,6,6,10,6,10,,not_applicable,False,0,0,8,3,4,0,6,1,9,1,9,2,6,12,6,10,7,13,7,10,8,13
78,494,"[3, 0, 1, 1, 3]",0.0,6,5,10,5,10,,not_applicable,False,0,0,8,4,5,0,6,0,8,1,9,3,6,13,5,10,7,13,8,10,8,13
78,495,"[2, 5, 1, 2, 3]",0.0,9,8,13,8,13,,not_applicable,False,0,0,9,4,5,1,6,1,8,2,9,2,6,12,5,10,7,13,8,9,8,13
78,496,"[2, 1, 3, 0, 5]",0.0,7,7,13,7,13,,not_applicable,False,0,0,8,4,5,0,6,0,8,1,9,1,6,11,6,10,7,13,7,9,8,13
78,497,"[1, 3, 0, 1, 0]",0.0,7,6,13,6,13,,not_applicable,False,0,0,9,4,4,0,6,1,7,1,9,0,7,11,6,11,6,13,8,9,7,13
78,498,"[3, 2, 3, 0, 0]",0.0,7,6,13,6,13,,not_applicable,False,0,0,9,3,5,0,5,1,6,1,9,1,7,12,6,10,6,13,7,9,7,13
78,499,"[0, 3, 3, 3, 0]",0.0,7,6,13,6,13,,not_applicable,False,0,0,8,3,4,0,5,0,7,1,9,0,6,12,6,11,6,13,7,10,7,13
78,500,"[3, 0, 3, 2, 2]",0.0,7,6,13,6,13,,not_applicable,False,0,0,9,3,4,1,6,0,6,1,8,0,6,12,5,11,6,13,7,9,7,12
78,501,"[1, 2, 5, 3, 0]",0.0,9,7,12,7,12,,not_applicable,False,0,0,9,4,5,1,5,0,6,2,8,1,6,12,5,10,6,13,7,10,7,12
78,502,"[0, 0, 2, 1, 0]",0.0,9,7,12,7,12,,not_applicable,False,0,0,8,4,5,2,6,0,7,2,9,1,5,12,4,10,6,12,8,10,7,12
78,503,"[2, 1, 1, 1, 4]",0.0,9,7,12,7,12,,shot_failed,True,0,0,9,4,6,2,6,1,7,1,9,0,5,11,5,10,6,12,9,10,7,12
79,504,"[5, 3, 2, 2, 3]",0.0,7,7,12,7,12,,not_applicable,False,0,0,4,3,6,2,7,2,7,3,9,2,5,13,6,13,7,12,8,12,9,13
79,505,"[1, 1, 3, 1, 1]",0.0,7,7,12,7,12,,not_applicable,False,0,0,3,3,5,2,8,2,8,3,9,1,5,13,7,13,7,12,9,12,10,13
79,506,"[1, 3, 0, 2, 3]",0.0,7,6,12,6,12,,not_applicable,False,0,0,3,2,5,3,7,2,9,3,8,1,6,13,7,13,6,12,9,11,10,13
79,507,"[3, 2, 2, 3, 0]",0.0,7,6,11,6,11,,not_applicable,False,0,0,3,1,5,2,6,2,9,2,8,0,6,13,7,12,6,11,9,12,9,13
79,508,"[3, 3, 5, 1, 1]",0.0,5,6,13,6,13,,not_applicable,False,0,0,3,0,4,2,7,2,9,1,9,0,6,13,7,13,6,11,10,12,10,13
79,509,"[2, 1, 2, 1, 0]",0.0,5,6,12,6,12,,not_applicable,False,0,0,2,0,3,2,7,3,9,2,9,1,6,12,8,13,6,10,11,12,9,13
79,510,"[0, 0, 3, 1, 2]",0.0,5,5,12,5,12,,not_applicable,False,0,0,3,0,3,3,7,2,10,2,9,2,5,12,7,13,6,11,12,12,9,12
79,511,"[5, 0, 3, 0, 0]",0.0,9,8,12,8,12,,not_applicable,False,0,0,4,0,4,3,6,2,10,3,9,3,5,12,6,13,6,12,11,12,8,12
79,512,"[2, 3, 2, 2, 3]",0.0,9,8,13,8,13,,not_applicable,False,0,0,4,1,5,3,6,3,10,2,10,3,5,11,6,13,6,11,11,11,8,13
79,513,"[1, 1, 3, 0, 3]",0.0,9,8,13,8,13,,not_applicable,False,0,0,4,0,5,4,6,4,10,1,9,3,5,11,7,13,6,12,10,11,8,13
79,514,"[0, 0, 1, 3, 1]",0.0,9,9,13,9,13,,not_applicable,False,0,0,5,0,5,5,6,5,11,1,10,3,4,11,6,13,7,12,10,12,9,13
79,515,"[3, 2, 1, 2, 4]",0.6000000238418579,9,9,13,9,13,,shot_successful,True,3,0,4,0,5,4,5,5,12,1,10,2,4,12,6,12,8,12,10,11,9,13
80,516,"[1, 2, 1, 0, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,5,3,7,2,8,4,9,4,5,13,6,12,7,13,8,13,9,12
80,517,"[2, 1, 3, 2, 1]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,5,5,2,7,1,7,4,8,4,5,12,7,12,7,13,8,12,10,12
80,518,"[1, 2, 2, 0, 3]",0.0,5,6,12,6,12,,not_applicable,False,0,0,5,6,5,3,8,1,6,4,7,4,6,12,7,11,7,12,8,12,10,13
80,519,"[1, 1, 0, 2, 1]",0.0,5,6,12,6,12,,not_applicable,False,0,0,4,6,6,3,7,1,6,5,8,4,6,12,8,11,7,12,8,12,11,13
80,520,"[4, 2, 0, 1, 2]",0.0,5,6,12,6,12,,shot_failed,True,0,0,4,5,6,4,6,1,5,5,9,4,6,12,8,10,7,12,9,12,11,12
81,521,"[4, 3, 3, 3, 1]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,4,6,4,7,4,8,2,9,4,5,13,6,13,7,13,8,13,10,13
82,522,"[3, 3, 1, 0, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,3,6,4,6,3,7,3,9,4,5,13,6,13,7,13,8,13,9,12
82,523,"[2, 3, 3, 0, 2]",0.0,5,5,12,5,12,,not_applicable,False,0,0,4,2,7,4,6,4,6,3,9,5,5,12,6,13,7,13,8,13,9,11
82,524,"[5, 3, 2, 2, 0]",0.0,8,8,12,8,12,,not_applicable,False,0,0,4,3,7,3,7,4,6,2,8,5,5,12,6,13,7,12,8,12,8,11
82,525,"[0, 3, 3, 5, 1]",0.0,7,7,13,7,13,,not_applicable,False,0,0,3,3,7,2,8,4,6,3,8,6,4,12,6,13,7,13,8,12,9,11
82,526,"[2, 0, 5, 1, 1]",0.0,8,9,12,9,12,,not_applicable,False,0,0,3,2,7,1,8,3,6,4,8,5,4,11,5,13,7,13,9,12,10,11
82,527,"[3, 1, 3, 1, 2]",0.0,8,10,12,10,12,,not_applicable,False,0,0,2,2,8,1,7,3,6,3,8,4,4,12,6,13,7,13,10,12,10,10
82,528,"[0, 2, 2, 3, 3]",0.0,8,10,13,10,13,,not_applicable,False,0,0,3,2,8,2,7,4,7,3,8,3,3,12,6,12,7,12,10,13,10,11
82,529,"[3, 2, 2, 2, 1]",0.0,8,10,12,10,12,,not_applicable,False,0,0,4,2,7,2,7,5,7,4,8,4,3,13,6,11,7,11,10,12,11,11
82,530,"[0, 1, 2, 5, 2]",0.0,7,7,10,7,10,,not_applicable,False,0,0,4,3,6,2,8,5,7,5,8,3,2,13,6,11,7,10,10,12,11,10
82,531,"[1, 1, 4, 0, 0]",0.9300000071525574,7,7,10,7,10,,shot_successful,True,3,0,5,3,6,3,8,6,8,5,9,3,3,13,7,11,7,10,9,12,10,10
83,532,"[5, 1, 1, 0, 3]",0.0,8,8,13,8,13,,not_applicable,False,0,0,5,2,6,4,6,3,7,3,10,3,5,13,6,13,7,13,8,13,9,13
83,533,"[2, 2, 3, 5, 3]",0.0,7,7,13,7,13,,not_applicable,False,0,0,4,2,6,5,5,3,7,2,10,4,5,12,6,12,7,13,8,13,9,13
83,534,"[1, 2, 5, 2, 1]",0.0,8,8,12,8,12,,not_applicable,False,0,0,3,2,7,5,5,2,7,3,9,4,5,12,6,11,7,13,8,12,10,13
83,535,"[1, 1, 0, 1, 2]",0.0,8,9,12,9,12,,not_applicable,False,0,0,4,2,7,4,5,3,6,3,9,3,6,12,7,11,6,13,9,12,10,12
83,536,"[1, 1, 0, 2, 1]",0.0,8,9,11,9,11,,not_applicable,False,0,0,5,2,6,4,5,4,6,2,9,4,7,12,8,11,5,13,9,11,11,12
83,537,"[2, 1, 2, 3, 1]",0.0,8,9,12,9,12,,not_applicable,False,0,0,4,2,7,4,5,3,5,2,9,5,7,11,8,11,5,12,9,12,12,12
83,538,"[2, 2, 3, 3, 1]",0.0,8,9,13,9,13,,not_applicable,False,0,0,3,2,6,4,6,3,4,2,8,5,7,10,8,10,5,13,9,13,13,12
83,539,"[3, 0, 0, 4, 1]",0.0,8,9,13,9,13,,shot_failed,True,0,0,3,1,7,4,5,3,4,1,9,5,7,11,7,10,4,13,9,13,14,12
84,540,"[4, 2, 0, 0, 1]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,4,5,3,7,4,8,2,9,4,5,13,6,12,6,13,7,13,10,13
85,541,"[2, 1, 2, 2, 1]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,2,6,2,7,4,8,2,8,3,5,12,6,13,7,12,8,12,10,13
85,542,"[5, 1, 3, 1, 1]",0.0,6,7,13,7,13,,not_applicable,False,0,0,5,1,6,1,7,3,8,1,8,2,5,12,7,13,7,12,9,12,11,13
85,543,"[0, 3, 3, 2, 0]",0.0,6,7,13,7,13,,not_applicable,False,0,0,5,0,6,0,6,3,8,0,8,3,4,12,7,13,7,12,9,11,10,13
85,544,"[2, 1, 3, 2, 3]",0.0,6,8,13,8,13,,not_applicable,False,0,0,4,0,5,0,5,3,8,1,9,3,4,11,8,13,7,13,9,10,10,13
85,545,"[1, 4, 1, 3, 1]",0.0,6,8,13,8,13,,shot_failed,True,0,0,4,1,5,1,5,4,8,0,9,2,5,11,8,13,7,13,9,11,11,13
86,546,"[2, 0, 1, 2, 0]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,4,6,2,6,3,8,4,8,3,5,12,5,13,7,13,8,12,8,13
86,547,"[1, 3, 0, 3, 0]",0.0,5,6,12,6,12,,not_applicable,False,0,0,5,5,7,2,5,3,7,4,7,3,6,12,5,13,6,13,8,12,7,13
86,548,"[3, 2, 1, 3, 3]",0.0,5,6,12,6,12,,not_applicable,False,0,0,5,6,7,1,5,2,8,4,8,3,6,12,5,12,6,13,8,13,7,13
86,549,"[1, 0, 1, 0, 2]",0.0,5,7,12,7,12,,not_applicable,False,0,0,5,7,7,2,5,3,8,5,8,4,7,12,4,12,6,13,8,13,7,13
86,550,"[4, 0, 3, 1, 3]",0.7200000286102295,5,7,12,7,12,,shot_successful,True,3,0,4,7,8,2,6,3,9,5,7,4,7,12,3,12,6,13,9,13,7,13
87,551,"[3, 1, 0, 0, 3]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,2,5,3,7,4,8,2,9,2,5,13,6,13,7,13,8,13,9,13
87,552,"[5, 3, 0, 0, 0]",0.0,8,8,13,8,13,,not_applicable,False,0,0,5,1,5,2,7,5,8,3,9,3,5,13,6,13,7,13,8,13,9,13
87,553,"[1, 0, 0, 0, 2]",0.0,8,8,13,8,13,,not_applicable,False,0,0,6,1,6,2,8,5,8,4,10,3,5,13,6,13,7,13,8,13,9,12
87,554,"[0, 2, 3, 3, 3]",0.0,8,8,13,8,13,,not_applicable,False,0,0,5,1,6,1,9,5,9,4,11,3,4,13,6,12,7,13,8,13,9,13
87,555,"[1, 3, 0, 3, 1]",0.0,8,8,13,8,13,,not_applicable,False,0,0,5,2,7,1,9,6,8,4,10,3,5,13,6,13,7,13,8,13,10,13
87,556,"[0, 0, 0, 1, 3]",0.0,8,9,13,9,13,,not_applicable,False,0,0,5,3,7,2,10,6,7,4,9,3,4,13,5,13,6,13,9,13,10,13
87,557,"[3, 2, 2, 4, 2]",0.0,8,9,13,9,13,,shot_failed,True,0,0,6,3,8,2,11,6,6,4,10,3,4,13,5,12,6,12,9,13,10,12
88,558,"[4, 2, 0, 1, 3]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,2,6,2,6,3,8,4,10,3,5,13,6,12,6,13,8,13,9,13
89,559,"[1, 0, 1, 2, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,2,5,3,6,3,7,3,10,3,5,13,6,13,7,13,8,12,8,13
89,560,"[2, 1, 2, 0, 2]",0.0,5,5,12,5,12,,not_applicable,False,0,0,4,2,5,2,6,2,6,3,10,2,5,12,6,13,7,12,8,12,8,13
89,561,"[3, 1, 0, 0, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,3,2,5,1,5,2,7,3,10,3,5,13,7,13,6,12,7,12,8,13
89,562,"[0, 1, 0, 1, 3]",0.0,5,4,13,4,13,,not_applicable,False,0,0,2,2,4,1,6,2,8,3,10,2,4,13,7,13,5,12,8,12,8,13
89,563,"[2, 3, 2, 3, 0]",0.0,5,4,12,4,12,,not_applicable,False,0,0,2,1,4,2,6,3,7,3,10,1,4,12,7,13,5,11,8,12,8,13
89,564,"[5, 3, 1, 2, 2]",0.0,8,8,11,8,11,,not_applicable,False,0,0,2,2,5,2,5,3,6,3,9,1,4,12,7,13,6,11,8,11,8,12
89,565,"[2, 3, 2, 2, 3]",0.0,8,8,10,8,10,,not_applicable,False,0,0,2,3,6,2,5,2,6,4,9,2,4,11,7,13,6,10,8,10,8,13
89,566,"[2, 2, 3, 1, 2]",0.0,8,9,10,9,10,,not_applicable,False,0,0,2,2,6,3,5,1,6,5,10,2,4,10,7,12,6,11,9,10,8,12
89,567,"[3, 3, 0, 2, 2]",0.0,8,9,9,9,9,,not_applicable,False,0,0,1,2,6,4,4,1,5,5,10,3,4,11,7,13,5,11,9,9,8,11
89,568,"[1, 1, 1, 5, 2]",0.0,7,6,11,6,11,,not_applicable,False,0,0,2,2,7,4,4,2,4,5,11,3,4,11,8,13,6,11,9,9,8,10
89,569,"[3, 0, 1, 0, 1]",0.0,7,7,11,7,11,,not_applicable,False,0,0,2,3,6,4,4,3,4,4,12,3,4,12,7,13,7,11,8,9,9,10
89,570,"[2, 3, 5, 2, 1]",0.0,5,4,11,4,11,,not_applicable,False,0,0,1,3,5,4,4,2,4,5,12,2,4,11,7,13,7,11,8,8,10,10
89,571,"[4, 2, 1, 2, 0]",0.0,5,4,11,4,11,,shot_failed,True,0,0,1,2,6,4,3,2,3,5,11,2,4,11,7,12,8,11,8,7,9,10
90,572,"[5, 3, 1, 1, 0]",0.0,7,7,13,7,13,,not_applicable,False,0,0,5,4,5,3,7,2,8,4,9,2,5,13,6,13,7,13,8,13,9,13
90,573,"[3, 3, 5, 3, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,6,4,6,3,7,1,9,4,10,2,5,13,6,13,7,13,8,13,9,12
90,574,"[1, 1, 0, 3, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,7,4,6,2,7,2,9,5,10,3,5,13,6,13,7,13,8,13,9,11
90,575,"[1, 3, 0, 2, 1]",0.0,5,5,13,5,13,,not_applicable,False,0,0,8,4,5,2,7,1,9,4,10,2,5,13,6,13,7,13,8,12,10,11
90,576,"[4, 1, 3, 2, 2]",0.0,5,5,13,5,13,,shot_failed,True,0,0,8,5,6,2,8,1,9,5,11,2,5,13,6,13,7,13,8,11,10,10
91,577,"[4, 3, 3, 0, 2]",0.6000000238418579,5,5,13,5,13,,shot_successful,True,3,0,5,2,6,4,7,4,7,3,9,4,5,13,6,13,7,13,8,13,9,12
92,578,"[2, 1, 1, 3, 0]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,2,6,2,6,3,8,2,8,3,5,12,6,13,7,13,8,13,9,13
92,579,"[1, 2, 0, 3, 0]",0.0,5,6,12,6,12,,not_applicable,False,0,0,5,3,6,1,6,2,8,1,7,3,6,12,6,13,7,13,8,13,9,13
92,580,"[3, 2, 0, 2, 0]",0.0,5,6,12,6,12,,not_applicable,False,0,0,5,4,5,1,6,1,7,1,6,3,6,12,6,13,7,13,8,12,8,13
92,581,"[4, 0, 2, 2, 1]",0.0,5,6,12,6,12,,shot_failed,True,0,0,5,5,5,2,5,1,7,2,7,3,6,12,5,13,7,12,8,11,9,13
93,582,"[4, 2, 0, 1, 3]",0.6000000238418579,5,5,13,5,13,,shot_successful,True,3,0,5,4,5,3,7,2,8,2,9,2,5,13,6,12,6,13,8,13,9,13
94,583,"[2, 3, 3, 0, 1]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,2,6,4,7,2,7,3,9,4,5,12,6,13,7,13,8,13,10,13
94,584,"[3, 1, 3, 0, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,6,2,7,4,7,1,7,2,8,4,5,13,6,13,7,13,8,13,9,13
94,585,"[1, 2, 2, 0, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,6,1,6,4,8,1,7,1,7,4,5,13,6,12,7,12,7,13,9,12
94,586,"[0, 1, 3, 3, 0]",0.0,5,4,13,4,13,,not_applicable,False,0,0,5,1,6,3,9,1,8,1,8,4,4,13,6,12,7,12,7,13,8,12
94,587,"[4, 2, 2, 3, 0]",0.0,5,4,13,4,13,,shot_failed,True,0,0,6,1,5,3,9,2,7,1,8,5,4,13,6,11,7,11,7,13,7,12
95,588,"[5, 0, 2, 1, 2]",0.0,8,8,13,8,13,,not_applicable,False,0,0,4,3,6,4,6,3,7,3,10,3,5,13,6,13,7,12,8,13,9,12
95,589,"[2, 0, 0, 2, 1]",0.0,8,8,12,8,12,,not_applicable,False,0,0,4,2,5,4,6,4,6,3,10,2,5,12,5,13,6,12,8,12,10,12
95,590,"[0, 3, 0, 5, 2]",0.0,7,5,12,5,12,,not_applicable,False,0,0,4,3,5,5,5,4,6,4,9,2,4,12,5,13,5,12,8,12,10,11
