episode,step,action,reward,player_idx,player_row,player_col,ball_row,ball_col,probability,shot,done,score_red,score_blue,p0_row,p0_col,p1_row,p1_col,p2_row,p2_col,p3_row,p3_col,p4_row,p4_col,p5_row,p5_col,p6_row,p6_col,p7_row,p7_col,p8_row,p8_col,p9_row,p9_col
15,56,"[5, 0, 1, 1, 1]",0.0,8,8,13,8,13,,not_applicable,False,0,0,4,3,6,4,7,4,8,2,8,3,5,13,6,13,7,13,8,13,10,13
15,57,"[3, 2, 2, 4, 3]",0.0,8,8,13,8,13,,shot_failed,True,0,0,4,4,5,4,7,3,8,1,8,2,5,13,6,12,7,12,8,13,10,13
16,58,"[4, 0, 3, 0, 0]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,2,5,3,6,3,8,4,8,3,5,13,6,13,7,13,8,13,9,13
17,59,"[1, 1, 1, 3, 1]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,2,6,2,7,4,7,3,9,2,5,13,6,13,7,13,8,13,10,13
17,60,"[2, 3, 3, 3, 3]",0.0,5,5,12,5,12,,not_applicable,False,0,0,5,3,7,2,8,4,6,3,10,2,5,12,6,13,7,13,8,13,10,13
17,61,"[3, 1, 3, 0, 3]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,2,6,2,7,4,5,3,10,1,5,13,6,13,7,13,8,13,10,13
17,62,"[4, 2, 1, 2, 0]",0.0,5,5,13,5,13,,shot_failed,True,0,0,4,2,6,1,6,4,6,3,9,1,5,13,6,12,7,13,8,12,9,13
18,63,"[2, 3, 2, 0, 1]",0.0,5,5,12,5,12,,not_applicable,False,0,0,4,3,5,3,6,3,8,4,10,3,5,12,6,13,7,12,7,13,10,13
18,64,"[1, 2, 3, 0, 0]",0.0,5,6,12,6,12,,not_applicable,False,0,0,4,4,5,2,6,4,8,5,10,2,6,12,6,13,7,12,7,13,9,13
18,65,"[3, 1, 1, 0, 3]",0.0,5,6,12,6,12,,not_applicable,False,0,0,4,3,6,2,6,5,8,4,9,2,6,12,6,13,8,12,7,13,9,13
18,66,"[1, 0, 0, 1, 1]",0.0,5,7,12,7,12,,not_applicable,False,0,0,4,2,7,2,6,4,8,3,10,2,7,12,5,13,8,12,8,13,10,13
18,67,"[4, 2, 0, 3, 1]",0.0,5,7,12,7,12,,shot_failed,True,0,0,3,2,6,2,7,4,9,3,11,2,7,12,5,12,8,12,8,13,11,13
19,68,"[5, 2, 3, 3, 0]",0.0,7,7,13,7,13,,not_applicable,False,0,0,5,2,6,4,7,2,8,2,10,3,5,13,6,12,7,13,8,13,9,13
19,69,"[3, 2, 2, 1, 2]",0.0,7,7,12,7,12,,not_applicable,False,0,0,5,3,5,4,7,3,8,1,9,3,5,13,6,11,7,12,8,13,9,12
19,70,"[1, 3, 4, 3, 2]",0.0,7,7,12,7,12,,shot_failed,True,0,0,5,2,4,4,7,2,8,0,10,3,6,13,6,12,7,12,8,13,9,11
20,71,"[1, 3, 0, 1, 3]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,2,6,4,6,3,8,2,9,4,5,13,6,13,7,13,8,13,9,13
20,72,"[3, 2, 2, 3, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,6,2,6,5,7,3,9,2,8,4,5,13,6,12,7,12,8,13,9,13
20,73,"[1, 0, 0, 2, 1]",0.0,5,6,13,6,13,,not_applicable,False,0,0,5,2,5,5,6,3,9,3,8,5,6,13,5,12,6,12,8,12,10,13
20,74,"[1, 0, 3, 0, 2]",0.0,5,7,13,7,13,,not_applicable,False,0,0,4,2,6,5,6,2,9,4,8,4,7,13,4,12,6,13,7,12,10,12
20,75,"[4, 0, 1, 3, 3]",0.0,5,7,13,7,13,,shot_failed,True,0,0,5,2,5,5,7,2,10,4,8,5,7,13,3,12,6,13,7,12,10,13
21,76,"[4, 3, 1, 3, 1]",0.0,5,5,13,5,13,,shot_failed,True,0,0,4,3,6,2,6,3,8,4,9,2,5,13,6,13,7,13,8,13,10,13
22,77,"[1, 2, 2, 3, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,5,3,7,4,8,2,9,2,5,13,6,12,7,12,8,13,9,12
22,78,"[4, 1, 1, 0, 2]",0.0,5,5,13,5,13,,shot_failed,True,0,0,4,4,4,3,6,4,8,1,10,2,5,13,6,12,8,12,7,13,9,11
23,79,"[1, 0, 2, 2, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,5,3,7,4,8,2,10,3,5,13,6,13,7,12,8,12,9,12
23,80,"[4, 2, 1, 2, 3]",0.0,5,5,13,5,13,,shot_failed,True,0,0,4,4,4,3,7,5,9,2,9,3,5,13,6,12,7,12,8,11,9,13
24,81,"[1, 2, 2, 0, 0]",0.0,5,5,13,5,13,,not_applicable,False,0,0,5,4,6,4,6,3,8,4,9,2,5,13,6,12,7,12,7,13,8,13
24,82,"[4, 3, 3, 0, 0]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,3,6,5,6,2,8,3,8,2,5,13,6,13,7,12,7,13,8,13
25,83,"[0, 0, 0, 0, 1]",0.0,5,4,13,4,13,,not_applicable,False,0,0,5,4,5,3,7,2,7,3,10,3,4,13,5,13,6,13,7,13,10,13
25,84,"[4, 1, 0, 2, 1]",0.0,5,4,13,4,13,,shot_failed,True,0,0,5,5,6,3,6,2,8,3,10,2,4,13,5,13,6,13,7,12,11,13
26,85,"[5, 0, 1, 1, 0]",0.0,9,9,13,9,13,,not_applicable,False,0,0,5,4,6,2,7,4,8,4,8,3,5,13,6,13,7,13,8,13,9,13
26,86,"[1, 1, 3, 0, 5]",0.0,6,6,13,6,13,,not_applicable,False,0,0,4,4,7,2,6,4,7,4,9,3,5,13,6,13,7,13,8,13,9,13
26,87,"[1, 4, 2, 3, 1]",0.0,6,6,13,6,13,,shot_failed,True,0,0,3,4,8,2,6,3,8,4,9,4,5,13,6,13,7,12,8,13,10,13
27,88,"[3, 2, 2, 0, 1]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,3,5,3,7,2,7,3,9,4,5,13,6,12,7,12,7,13,10,13
27,89,"[4, 0, 0, 2, 2]",0.6000000238418579,5,5,13,5,13,,shot_successful,True,3,0,4,4,4,3,7,1,7,4,10,4,5,13,5,12,6,12,7,12,10,12
28,90,"[4, 3, 3, 1, 3]",0.0,5,5,13,5,13,,shot_failed,True,0,0,5,4,6,4,6,3,8,2,9,2,5,13,6,13,7,13,8,13,9,13
29,91,"[0, 3, 1, 0, 2]",0.0,5,4,13,4,13,,not_applicable,False,0,0,4,3,6,4,6,3,7,3,10,3,4,13,6,13,7,13,8,13,9,12
29,92,"[1, 1, 2, 2, 2]",0.0,5,5,13,5,13,,not_applicable,False,0,0,4,4,7,4,6,2,6,3,10,2,5,13,6,13,7,12,8,12,9,11
29,93,"[3, 1, 2, 2, 1]",0.0,5,5,13,5,13,,not_applicable,False,0,0,3,4,8,4,7,2,6,2,11,2,5,13,7,13,7,11,8,11,10,11
29,94,"[0, 1, 1, 0, 3]",0.0,5,4,13,4,13,,not_applicable,False,0,0,2,4,9,4,7,1,5,2,11,3,4,13,8,13,7,11,8,11,10,12
29,95,"[2, 1, 0, 1, 1]",0.0,5,4,12,4,12,,not_applicable,False,0,0,2,5,10,4,6,1,5,1,11,2,4,12,9,13,6,11,9,11,11,12
29,96,"[0, 2, 3, 1, 2]",0.0,5,3,12,3,12,,not_applicable,False,0,0,3,5,10,5,6,2,6,1,10,2,3,12,9,12,6,12,10,11,11,11
29,97,"[3, 2, 0, 2, 0]",0.0,5,3,13,3,13,,not_applicable,False,0,0,2,5,9,5,7,2,6,0,11,2,3,13,9,11,5,12,10,10,10,11
29,98,"[3, 0, 2, 2, 1]",0.0,5,3,13,3,13,,not_applicable,False,0,0,2,6,9,4,8,2,5,0,10,2,3,13,8,11,5,11,10,9,11,11
29,99,"[4, 1, 2, 2, 2]",0.0,5,3,13,3,13,,shot_failed,True,0,0,2,7,8,4,7,2,5,1,10,1,3,13,9,11,5,10,10,8,11,10
30,100,"[0, 0, 0, 1, 1]",0.0,5,4,13,4,13,,not_applicable,False,0,0,5,2,5,3,7,4,7,3,9,4,4,13,5,13,6,13,8,13,10,13
30,101,"[5, 1, 0, 2, 3]",0.0,8,8,12,8,12,,not_applicable,False,0,0,4,2,4,3,8,4,7,2,10,4,4,13,5,13,6,13,8,12,10,13
30,102,"[0, 2, 2, 2, 3]",0.0,8,8,11,8,11,,not_applicable,False,0,0,4,1,3,3,9,4,6,2,10,5,3,13,5,12,6,12,8,11,10,13
30,103,"[2, 0, 2, 4, 0]",0.0,8,8,11,8,11,,shot_failed,True,0,0,5,1,4,3,10,4,6,3,9,5,3,12,4,12,6,11,8,11,9,13
31,104,"[0, 2, 0, 3, 3]",0.0,5,4,13,4,13,,not_applicable,False,0,0,5,2,5,3,6,3,8,2,9,4,4,13,6,12,6,13,8,13,9,13
