episode,step,action,reward,player_idx,player_row,player_col,ball_row,ball_col,shot,done,score_red,score_blue,prob_info,player_name,p0_row,p0_col,p1_row,p1_col,p2_row,p2_col,p3_row,p3_col,p4_row,p4_col,p5_row,p5_col,p6_row,p6_col,p7_row,p7_col,p8_row,p8_col,p9_row,p9_col
3,52,"[0, 3, 3, 4, 1]",0.0,8,8,13,8,13,shot_failed,True,0,0,"{'base': 0.22, 'final': 0.22, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,5,1,8,5,6,2,9,2,9,3,3,12,5,13,6,13,8,13,10,13
4,53,"[4, 1, 3, 1, 1]",0.0,5,5,13,5,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,6,4,7,4,7,3,9,2,5,13,6,13,7,13,8,13,10,13
5,54,"[1, 1, 2, 2, 0]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,6,2,7,2,8,2,8,3,5,13,6,13,7,12,8,12,8,13
5,55,"[3, 0, 2, 3, 0]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,3,6,1,6,2,9,2,8,4,5,13,6,13,7,11,8,12,7,13
5,56,"[3, 3, 3, 2, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,6,0,7,2,9,3,9,4,5,13,6,13,7,12,8,11,7,13
5,57,"[1, 1, 2, 1, 2]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,4,6,1,7,1,8,3,9,5,5,13,6,13,7,11,9,11,7,12
5,58,"[0, 2, 2, 3, 2]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,5,5,1,8,1,8,4,9,6,4,13,6,12,7,10,9,12,7,11
5,59,"[4, 1, 0, 3, 1]",0.0,5,4,13,4,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,5,5,0,8,0,9,4,9,5,4,13,7,12,6,10,9,13,8,11
6,60,"[5, 0, 0, 0, 1]",0.0,8,8,13,8,13,not_applicable,False,0,0,"{'base': 0.22, 'final': 0.22, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,4,3,6,4,6,3,7,3,9,4,5,13,6,13,7,13,8,13,10,13
6,61,"[3, 2, 0, 0, 3]",0.0,8,7,13,7,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,5,3,5,4,6,4,7,4,8,4,5,13,6,12,6,13,7,13,10,13
6,62,"[1, 3, 0, 4, 0]",0.0,8,7,13,7,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,4,3,5,5,6,5,7,3,8,5,5,13,6,12,6,13,7,13,9,13
7,63,"[0, 1, 3, 0, 1]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,6,2,7,4,8,2,9,2,4,13,6,13,7,13,8,13,10,13
7,64,"[2, 3, 2, 2, 3]",0.0,5,4,12,4,12,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,6,3,7,3,8,1,9,3,4,12,6,13,7,12,8,12,10,13
7,65,"[4, 1, 3, 2, 2]",0.7799999713897705,5,4,12,4,12,shot_successful,True,3,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,1,6,4,8,3,8,2,9,2,4,12,7,13,7,12,8,11,10,12
8,66,"[5, 0, 1, 0, 2]",0.0,9,9,12,9,12,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,5,2,6,2,7,2,8,4,9,2,5,13,6,13,7,13,8,13,9,12
8,67,"[3, 1, 1, 0, 2]",0.0,9,9,11,9,11,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,4,2,5,2,8,2,9,4,10,2,5,13,6,13,7,13,8,13,9,11
8,68,"[1, 1, 3, 3, 2]",0.0,9,9,10,9,10,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,4,1,6,2,8,3,9,5,10,3,5,13,6,13,7,13,8,13,9,10
8,69,"[2, 1, 3, 1, 0]",0.0,9,8,10,8,10,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,5,1,6,1,9,3,10,5,11,3,5,12,6,13,7,13,9,13,8,10
8,70,"[3, 3, 2, 3, 1]",0.0,9,9,10,9,10,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,5,2,7,1,10,3,9,5,11,4,5,13,6,13,7,12,9,13,9,10
8,71,"[1, 3, 2, 3, 5]",0.0,8,9,13,9,13,not_applicable,False,0,0,"{'base': 0.2, 'final': 0.2, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,4,2,8,1,10,2,8,5,10,4,5,13,6,13,7,11,9,13,9,10
8,72,"[0, 1, 1, 5, 0]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,9,1,10,1,7,5,9,4,4,13,7,13,8,11,9,13,8,10
8,73,"[3, 2, 3, 1, 0]",0.0,5,4,13,4,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,2,9,2,9,1,8,5,8,4,4,13,7,12,8,12,10,13,7,10
8,74,"[4, 1, 0, 1, 3]",0.0,5,4,13,4,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,10,2,9,2,7,5,8,3,4,13,7,12,8,12,11,13,7,11
9,75,"[3, 3, 2, 0, 0]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,6,4,7,4,7,3,8,3,5,13,6,13,7,12,7,13,8,13
9,76,"[5, 2, 1, 0, 2]",0.0,7,8,12,8,12,not_applicable,False,0,0,"{'base': 0.43, 'final': 0.43, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,3,3,6,5,6,4,7,2,7,3,5,13,6,12,8,12,6,13,8,13
9,77,"[3, 2, 4, 3, 3]",0.0,7,8,12,8,12,shot_failed,True,0,0,"{'base': 0.43, 'final': 0.43, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,3,4,6,6,6,3,6,2,7,4,5,13,6,11,8,12,6,13,8,13
10,78,"[4, 2, 2, 0, 2]",0.0,5,5,13,5,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,5,3,7,2,8,2,9,2,5,13,6,12,7,12,7,13,9,12
11,79,"[4, 2, 2, 3, 1]",0.0,5,5,13,5,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,3,6,2,7,2,7,3,8,3,5,13,6,12,7,12,8,13,10,13
12,80,"[3, 0, 2, 0, 2]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,5,3,6,3,8,2,9,4,5,13,6,13,7,12,7,13,9,12
12,81,"[1, 2, 1, 0, 0]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,6,4,4,3,6,2,8,1,8,4,5,13,6,12,8,12,6,13,9,12
12,82,"[3, 1, 3, 2, 1]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,4,2,6,1,8,0,9,4,5,13,7,12,8,13,6,12,10,12
12,83,"[4, 3, 2, 0, 1]",0.0,5,5,13,5,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,4,4,4,3,6,2,8,1,8,4,5,13,7,13,8,12,5,12,11,12
13,84,"[4, 0, 1, 2, 1]",0.0,5,5,13,5,13,shot_failed,True,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,4,5,3,6,3,8,2,10,3,5,13,6,13,7,13,8,12,10,13
14,85,"[1, 2, 2, 3, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,2,5,3,7,4,8,4,9,4,5,13,6,12,7,12,8,13,9,13
14,86,"[3, 2, 0, 3, 3]",0.0,5,5,13,5,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,1,5,2,6,4,8,3,10,4,5,13,6,11,6,12,8,13,9,13
14,87,"[1, 3, 1, 2, 3]",0.0,5,6,13,6,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,0,4,2,5,4,8,2,10,3,6,13,6,11,7,12,8,12,9,13
14,88,"[1, 2, 3, 0, 3]",0.0,5,7,13,7,13,not_applicable,False,0,0,"{'base': 0.15, 'final': 0.15, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,1,5,2,5,3,7,2,10,4,7,13,6,10,7,12,8,12,9,13
14,89,"[5, 2, 3, 2, 2]",0.0,8,8,11,8,11,not_applicable,False,0,0,"{'base': 0.22, 'final': 0.22, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,4,1,6,2,5,4,8,2,11,4,7,13,6,9,7,12,8,11,9,12
14,90,"[2, 0, 1, 0, 2]",0.0,8,7,11,7,11,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",kris_dunn,4,0,6,3,5,5,9,2,11,3,7,13,5,9,8,12,7,11,9,11
14,91,"[3, 1, 2, 5, 0]",0.0,9,9,11,9,11,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,5,0,7,3,4,5,8,2,12,3,7,13,6,9,8,11,7,11,9,11
14,92,"[0, 2, 0, 3, 0]",0.0,9,9,11,9,11,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,6,0,7,4,5,5,8,3,11,3,6,13,6,8,8,11,7,12,9,11
14,93,"[2, 3, 0, 1, 2]",0.0,9,9,10,9,10,not_applicable,False,0,0,"{'base': 0.48, 'final': 0.48, 'penalty': 0, 'defense_count': 0, 'defenders': []}",ivica_zubac,5,0,8,4,4,5,8,2,11,2,6,12,6,9,7,11,8,12,9,10
14,94,"[3, 2, 0, 2, 5]",0.0,5,6,13,6,13,not_applicable,False,0,0,"{'base': 0.26, 'final': 0.26, 'penalty': 0, 'defense_count': 0, 'defenders': []}",james_harden,5,1,8,5,4,6,8,3,11,3,6,13,6,8,6,11,8,11,9,10
14,95,"[5, 1, 1, 3, 3]",0.0,7,7,11,7,11,not_applicable,False,0,0,"{'base': 0.41, 'final': 0.41, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,5,2,9,5,4,5,7,3,11,2,6,13,7,8,7,11,8,12,9,11
14,96,"[3, 0, 1, 2, 3]",0.0,7,8,11,8,11,not_applicable,False,0,0,"{'base': 0.45, 'final': 0.45, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,4,2,8,5,3,5,7,2,11,3,6,13,6,8,8,11,8,12,9,12
14,97,"[1, 0, 2, 3, 2]",0.0,7,8,10,8,10,not_applicable,False,0,0,"{'base': 0.47, 'final': 0.47, 'penalty': 0, 'defense_count': 0, 'defenders': []}",norman_powell,5,2,8,4,3,4,8,2,12,3,7,13,5,8,8,10,8,13,9,11
